audio_id,filename,actual_class,python_pred,python_conf,python_all_conf,second_model_pred,second_model_conf,gtm_pred,gtm_conf,gtm_all_conf,class_match,top_class_conf_diff,python_top_two_margin,gtm_top_two_margin,audio_quality,severity,alert_status,manual_review,final_decision,python_correct,gtm_correct,disagreement_reason
SS01093,SS01093_0a22d8fb.wav,machinery_fault,machinery_fault,91.14,"{""aggression"": 0.14, ""alarm_siren"": 0.03, ""animal_sound"": 8.33, ""background_noise"": 0.12, ""glass_breaking"": 0.02, ""gunshot"": 0.01, ""machinery_fault"": 91.14, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.14, ""vehicle_horn"": 0.04}",animal_sound,27.75,NOT AVAILABLE,,NOT AVAILABLE,no,63.39,82.81,,Good,High,Active,yes,machinery_fault,yes,N/A,Python=machinery_fault vs model2=animal_sound; conf diff 63.39
SS01098,SS01098_c2988d2e.wav,glass_breaking,glass_breaking,99.87,"{""aggression"": 0.01, ""alarm_siren"": 0.03, ""animal_sound"": 0.01, ""background_noise"": 0.0, ""glass_breaking"": 99.87, ""gunshot"": 0.0, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.04}",glass_breaking,98.25,NOT AVAILABLE,,NOT AVAILABLE,yes,1.62,99.83,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01101,SS01101_0f99cf9a.wav,alarm_siren,alarm_siren,51.81,"{""aggression"": 1.17, ""alarm_siren"": 51.81, ""animal_sound"": 24.18, ""background_noise"": 0.71, ""glass_breaking"": 1.09, ""gunshot"": 0.13, ""machinery_fault"": 10.57, ""panic_scream"": 0.29, ""person_asking_for_help"": 9.38, ""vehicle_horn"": 0.68}",animal_sound,35.25,NOT AVAILABLE,,NOT AVAILABLE,no,16.56,27.63,,Good,High,None,yes,alarm_siren,yes,N/A,Python=alarm_siren vs model2=animal_sound; conf diff 16.56
SS01110,SS01110_00996319.wav,animal_sound,animal_sound,98.64,"{""aggression"": 0.04, ""alarm_siren"": 0.03, ""animal_sound"": 98.64, ""background_noise"": 0.22, ""glass_breaking"": 0.03, ""gunshot"": 0.0, ""machinery_fault"": 0.02, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.79, ""vehicle_horn"": 0.23}",animal_sound,75.5,NOT AVAILABLE,,NOT AVAILABLE,yes,23.14,97.85,,Good,Low,None,no,animal_sound,yes,N/A,
SS01114,SS01114_f30a2a9b.wav,animal_sound,animal_sound,81.05,"{""aggression"": 0.32, ""alarm_siren"": 1.24, ""animal_sound"": 81.05, ""background_noise"": 2.79, ""glass_breaking"": 11.84, ""gunshot"": 0.25, ""machinery_fault"": 0.06, ""panic_scream"": 0.26, ""person_asking_for_help"": 2.09, ""vehicle_horn"": 0.11}",animal_sound,50.25,NOT AVAILABLE,,NOT AVAILABLE,yes,30.8,69.21,,Good,Low,None,no,animal_sound,yes,N/A,
SS01117,SS01117_878ddf2e.wav,animal_sound,animal_sound,73.94,"{""aggression"": 0.14, ""alarm_siren"": 2.15, ""animal_sound"": 73.94, ""background_noise"": 1.02, ""glass_breaking"": 1.39, ""gunshot"": 0.01, ""machinery_fault"": 0.08, ""panic_scream"": 0.13, ""person_asking_for_help"": 21.02, ""vehicle_horn"": 0.13}",animal_sound,51.25,NOT AVAILABLE,,NOT AVAILABLE,yes,22.69,52.92,,Good,Low,None,no,animal_sound,yes,N/A,
SS01123,SS01123_823eb42a.wav,animal_sound,animal_sound,93.95,"{""aggression"": 0.41, ""alarm_siren"": 0.01, ""animal_sound"": 93.95, ""background_noise"": 2.63, ""glass_breaking"": 0.08, ""gunshot"": 0.01, ""machinery_fault"": 2.23, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.66, ""vehicle_horn"": 0.02}",animal_sound,54.5,NOT AVAILABLE,,NOT AVAILABLE,yes,39.45,91.32,,Good,Low,None,no,animal_sound,yes,N/A,
SS01124,SS01124_85d7fbe8.wav,machinery_fault,animal_sound,60.12,"{""aggression"": 9.96, ""alarm_siren"": 1.04, ""animal_sound"": 60.12, ""background_noise"": 6.28, ""glass_breaking"": 0.64, ""gunshot"": 0.38, ""machinery_fault"": 17.25, ""panic_scream"": 0.4, ""person_asking_for_help"": 3.22, ""vehicle_horn"": 0.69}",animal_sound,31.0,NOT AVAILABLE,,NOT AVAILABLE,yes,29.12,42.87,,Good,Low,None,no,animal_sound,no,N/A,
SS01130,SS01130_f6f750fa.wav,animal_sound,animal_sound,40.13,"{""aggression"": 21.46, ""alarm_siren"": 0.51, ""animal_sound"": 40.13, ""background_noise"": 6.14, ""glass_breaking"": 2.62, ""gunshot"": 0.28, ""machinery_fault"": 20.42, ""panic_scream"": 0.34, ""person_asking_for_help"": 5.34, ""vehicle_horn"": 2.76}",animal_sound,30.0,NOT AVAILABLE,,NOT AVAILABLE,yes,10.13,18.67,,Acceptable,Low,None,yes,animal_sound,yes,N/A,
SS01136,SS01136_f5374218.wav,machinery_fault,machinery_fault,94.17,"{""aggression"": 1.27, ""alarm_siren"": 0.01, ""animal_sound"": 1.47, ""background_noise"": 0.22, ""glass_breaking"": 0.23, ""gunshot"": 0.01, ""machinery_fault"": 94.17, ""panic_scream"": 0.01, ""person_asking_for_help"": 2.61, ""vehicle_horn"": 0.01}",machinery_fault,48.25,NOT AVAILABLE,,NOT AVAILABLE,yes,45.92,91.56,,Good,High,Active,no,machinery_fault,yes,N/A,
SS01138,SS01138_ad7ace21.wav,machinery_fault,machinery_fault,98.65,"{""aggression"": 0.09, ""alarm_siren"": 0.0, ""animal_sound"": 0.13, ""background_noise"": 0.11, ""glass_breaking"": 0.04, ""gunshot"": 0.01, ""machinery_fault"": 98.65, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.96, ""vehicle_horn"": 0.0}",machinery_fault,54.75,NOT AVAILABLE,,NOT AVAILABLE,yes,43.9,97.69,,Good,High,Active,no,machinery_fault,yes,N/A,
SS01139,SS01139_7199846b.wav,background_noise,background_noise,92.86,"{""aggression"": 0.34, ""alarm_siren"": 0.01, ""animal_sound"": 5.91, ""background_noise"": 92.86, ""glass_breaking"": 0.71, ""gunshot"": 0.01, ""machinery_fault"": 0.08, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.05, ""vehicle_horn"": 0.02}",background_noise,39.75,NOT AVAILABLE,,NOT AVAILABLE,yes,53.11,86.95,,Good,Informational,None,no,background_noise,yes,N/A,
SS01148,SS01148_04a46ed5.wav,glass_breaking,glass_breaking,99.8,"{""aggression"": 0.0, ""alarm_siren"": 0.02, ""animal_sound"": 0.01, ""background_noise"": 0.03, ""glass_breaking"": 99.8, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.03}",glass_breaking,94.75,NOT AVAILABLE,,NOT AVAILABLE,yes,5.05,99.71,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01153,SS01153_c9621aa0.wav,background_noise,background_noise,67.98,"{""aggression"": 0.83, ""alarm_siren"": 0.01, ""animal_sound"": 29.51, ""background_noise"": 67.98, ""glass_breaking"": 0.37, ""gunshot"": 0.02, ""machinery_fault"": 0.47, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.72, ""vehicle_horn"": 0.08}",background_noise,75.5,NOT AVAILABLE,,NOT AVAILABLE,yes,7.52,38.47,,Acceptable,Informational,None,no,background_noise,yes,N/A,
SS01155,SS01155_17b93306.wav,animal_sound,animal_sound,96.99,"{""aggression"": 0.18, ""alarm_siren"": 1.24, ""animal_sound"": 96.99, ""background_noise"": 0.01, ""glass_breaking"": 0.03, ""gunshot"": 0.0, ""machinery_fault"": 0.05, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.28, ""vehicle_horn"": 1.18}",animal_sound,82.0,NOT AVAILABLE,,NOT AVAILABLE,yes,14.99,95.75,,Good,Low,None,no,animal_sound,yes,N/A,
SS01184,SS01184_aff7011b.mp3,aggression,background_noise,74.7,"{""aggression"": 3.52, ""alarm_siren"": 0.09, ""animal_sound"": 4.43, ""background_noise"": 74.7, ""glass_breaking"": 0.15, ""gunshot"": 0.08, ""machinery_fault"": 14.43, ""panic_scream"": 0.07, ""person_asking_for_help"": 1.93, ""vehicle_horn"": 0.61}",background_noise,38.0,NOT AVAILABLE,,NOT AVAILABLE,yes,36.7,60.27,,Acceptable,Informational,None,no,background_noise,no,N/A,
SS01185,SS01185_64641d3b.mp3,aggression,person_asking_for_help,47.62,"{""aggression"": 36.06, ""alarm_siren"": 2.6, ""animal_sound"": 10.37, ""background_noise"": 0.43, ""glass_breaking"": 0.7, ""gunshot"": 0.21, ""machinery_fault"": 0.6, ""panic_scream"": 0.77, ""person_asking_for_help"": 47.62, ""vehicle_horn"": 0.63}",person_asking_for_help,57.25,NOT AVAILABLE,,NOT AVAILABLE,yes,9.63,11.56,,Good,Critical,None,yes,person_asking_for_help,no,N/A,
SS01189,SS01189_6853bef0.mp3,aggression,background_noise,71.67,"{""aggression"": 1.36, ""alarm_siren"": 0.2, ""animal_sound"": 14.76, ""background_noise"": 71.67, ""glass_breaking"": 0.78, ""gunshot"": 0.1, ""machinery_fault"": 0.8, ""panic_scream"": 0.11, ""person_asking_for_help"": 1.08, ""vehicle_horn"": 9.15}",background_noise,40.25,NOT AVAILABLE,,NOT AVAILABLE,yes,31.42,56.91,,Poor,Informational,None,yes,background_noise,no,N/A,
SS01199,SS01199_f6cfd3d4.mp3,aggression,aggression,98.31,"{""aggression"": 98.31, ""alarm_siren"": 0.01, ""animal_sound"": 0.18, ""background_noise"": 0.8, ""glass_breaking"": 0.23, ""gunshot"": 0.03, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.36, ""vehicle_horn"": 0.04}",aggression,99.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.69,97.51,,Good,High,None,no,aggression,yes,N/A,
SS01215,SS01215_bd81769d.mp3,aggression,aggression,98.03,"{""aggression"": 98.03, ""alarm_siren"": 0.01, ""animal_sound"": 0.01, ""background_noise"": 0.47, ""glass_breaking"": 1.21, ""gunshot"": 0.04, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.17, ""vehicle_horn"": 0.04}",aggression,96.0,NOT AVAILABLE,,NOT AVAILABLE,yes,2.03,96.82,,Good,High,None,no,aggression,yes,N/A,
SS01218,SS01218_b58c1735.mp3,aggression,aggression,99.37,"{""aggression"": 99.37, ""alarm_siren"": 0.01, ""animal_sound"": 0.01, ""background_noise"": 0.19, ""glass_breaking"": 0.12, ""gunshot"": 0.03, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.2, ""vehicle_horn"": 0.03}",aggression,95.5,NOT AVAILABLE,,NOT AVAILABLE,yes,3.87,99.17,,Good,High,None,no,aggression,yes,N/A,
SS01225,SS01225_fa9c7cab.mp3,aggression,aggression,97.66,"{""aggression"": 97.66, ""alarm_siren"": 0.06, ""animal_sound"": 0.37, ""background_noise"": 0.11, ""glass_breaking"": 0.36, ""gunshot"": 0.14, ""machinery_fault"": 0.06, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.96, ""vehicle_horn"": 0.25}",aggression,86.0,NOT AVAILABLE,,NOT AVAILABLE,yes,11.66,96.7,,Good,High,None,no,aggression,yes,N/A,
SS01240,SS01240_d5264d24.mp3,aggression,aggression,98.82,"{""aggression"": 98.82, ""alarm_siren"": 0.0, ""animal_sound"": 0.01, ""background_noise"": 1.03, ""glass_breaking"": 0.08, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.03, ""vehicle_horn"": 0.01}",aggression,95.25,NOT AVAILABLE,,NOT AVAILABLE,yes,3.57,97.79,,Good,High,None,no,aggression,yes,N/A,
SS01246,SS01246_ae87bca1.mp3,aggression,aggression,98.96,"{""aggression"": 98.96, ""alarm_siren"": 0.0, ""animal_sound"": 0.12, ""background_noise"": 0.01, ""glass_breaking"": 0.07, ""gunshot"": 0.01, ""machinery_fault"": 0.21, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.62, ""vehicle_horn"": 0.0}",aggression,85.25,NOT AVAILABLE,,NOT AVAILABLE,yes,13.71,98.34,,Good,High,None,no,aggression,yes,N/A,
SS01255,SS01255_f28e75dd.mp3,aggression,aggression,99.84,"{""aggression"": 99.84, ""alarm_siren"": 0.0, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 0.0, ""gunshot"": 0.0, ""machinery_fault"": 0.07, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.06, ""vehicle_horn"": 0.0}",aggression,82.0,NOT AVAILABLE,,NOT AVAILABLE,yes,17.84,99.77,,Good,High,None,no,aggression,yes,N/A,
SS01262,SS01262_fe5ba930.mp3,aggression,aggression,98.46,"{""aggression"": 98.46, ""alarm_siren"": 0.01, ""animal_sound"": 0.07, ""background_noise"": 0.59, ""glass_breaking"": 0.1, ""gunshot"": 0.01, ""machinery_fault"": 0.64, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.06, ""vehicle_horn"": 0.06}",aggression,98.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.21,97.82,,Good,High,None,no,aggression,yes,N/A,
SS01265,SS01265_48c09af4.mp3,aggression,aggression,99.26,"{""aggression"": 99.26, ""alarm_siren"": 0.01, ""animal_sound"": 0.05, ""background_noise"": 0.36, ""glass_breaking"": 0.04, ""gunshot"": 0.0, ""machinery_fault"": 0.22, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.04}",aggression,97.0,NOT AVAILABLE,,NOT AVAILABLE,yes,2.26,98.9,,Good,High,None,no,aggression,yes,N/A,
SS01266,SS01266_742896aa.mp3,aggression,aggression,99.87,"{""aggression"": 99.87, ""alarm_siren"": 0.01, ""animal_sound"": 0.01, ""background_noise"": 0.05, ""glass_breaking"": 0.02, ""gunshot"": 0.0, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.0, ""vehicle_horn"": 0.01}",aggression,96.0,NOT AVAILABLE,,NOT AVAILABLE,yes,3.87,99.82,,Good,High,None,no,aggression,yes,N/A,
SS01269,SS01269_68b1285f.mp3,aggression,aggression,97.37,"{""aggression"": 97.37, ""alarm_siren"": 0.0, ""animal_sound"": 0.35, ""background_noise"": 0.26, ""glass_breaking"": 0.05, ""gunshot"": 0.0, ""machinery_fault"": 1.67, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.28, ""vehicle_horn"": 0.01}",aggression,71.75,NOT AVAILABLE,,NOT AVAILABLE,yes,25.62,95.7,,Good,High,None,no,aggression,yes,N/A,
SS01270,SS01270_10788a28.mp3,aggression,aggression,97.27,"{""aggression"": 97.27, ""alarm_siren"": 0.01, ""animal_sound"": 0.16, ""background_noise"": 0.03, ""glass_breaking"": 0.4, ""gunshot"": 0.02, ""machinery_fault"": 0.29, ""panic_scream"": 0.01, ""person_asking_for_help"": 1.81, ""vehicle_horn"": 0.01}",aggression,77.75,NOT AVAILABLE,,NOT AVAILABLE,yes,19.52,95.46,,Good,High,None,no,aggression,yes,N/A,
SS01275,SS01275_e714a07b.mp3,aggression,aggression,96.64,"{""aggression"": 96.64, ""alarm_siren"": 0.01, ""animal_sound"": 0.1, ""background_noise"": 1.22, ""glass_breaking"": 0.45, ""gunshot"": 0.01, ""machinery_fault"": 0.07, ""panic_scream"": 0.01, ""person_asking_for_help"": 1.33, ""vehicle_horn"": 0.15}",aggression,90.75,NOT AVAILABLE,,NOT AVAILABLE,yes,5.89,95.31,,Good,High,None,no,aggression,yes,N/A,
SS01276,SS01276_d72e1665.mp3,aggression,aggression,99.01,"{""aggression"": 99.01, ""alarm_siren"": 0.01, ""animal_sound"": 0.01, ""background_noise"": 0.11, ""glass_breaking"": 0.5, ""gunshot"": 0.0, ""machinery_fault"": 0.03, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.3, ""vehicle_horn"": 0.02}",aggression,94.25,NOT AVAILABLE,,NOT AVAILABLE,yes,4.76,98.51,,Good,High,None,no,aggression,yes,N/A,
SS01289,SS01289_bba9a5ef.mp3,aggression,aggression,99.63,"{""aggression"": 99.63, ""alarm_siren"": 0.01, ""animal_sound"": 0.05, ""background_noise"": 0.02, ""glass_breaking"": 0.1, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.13, ""vehicle_horn"": 0.02}",aggression,97.0,NOT AVAILABLE,,NOT AVAILABLE,yes,2.63,99.5,,Good,High,None,no,aggression,yes,N/A,
SS01301,SS01301_c3db1332.mp3,aggression,aggression,99.67,"{""aggression"": 99.67, ""alarm_siren"": 0.0, ""animal_sound"": 0.02, ""background_noise"": 0.12, ""glass_breaking"": 0.03, ""gunshot"": 0.0, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.12, ""vehicle_horn"": 0.01}",aggression,99.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.42,99.55,,Good,High,None,no,aggression,yes,N/A,
SS01314,SS01314_193a119c.mp3,aggression,aggression,98.13,"{""aggression"": 98.13, ""alarm_siren"": 0.02, ""animal_sound"": 1.18, ""background_noise"": 0.19, ""glass_breaking"": 0.01, ""gunshot"": 0.0, ""machinery_fault"": 0.09, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.3, ""vehicle_horn"": 0.07}",aggression,70.75,NOT AVAILABLE,,NOT AVAILABLE,yes,27.38,96.95,,Good,High,None,no,aggression,yes,N/A,
SS01326,SS01326_158ab554.mp3,aggression,aggression,99.77,"{""aggression"": 99.77, ""alarm_siren"": 0.0, ""animal_sound"": 0.01, ""background_noise"": 0.15, ""glass_breaking"": 0.01, ""gunshot"": 0.0, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.02}",aggression,97.5,NOT AVAILABLE,,NOT AVAILABLE,yes,2.27,99.62,,Good,High,None,no,aggression,yes,N/A,
SS01327,SS01327_9ee04a5a.mp3,aggression,aggression,93.37,"{""aggression"": 93.37, ""alarm_siren"": 0.01, ""animal_sound"": 0.07, ""background_noise"": 0.2, ""glass_breaking"": 4.88, ""gunshot"": 0.16, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 1.2, ""vehicle_horn"": 0.08}",aggression,72.0,NOT AVAILABLE,,NOT AVAILABLE,yes,21.37,88.49,,Good,High,None,no,aggression,yes,N/A,
SS01330,SS01330_14290143.mp3,aggression,aggression,99.57,"{""aggression"": 99.57, ""alarm_siren"": 0.0, ""animal_sound"": 0.0, ""background_noise"": 0.3, ""glass_breaking"": 0.06, ""gunshot"": 0.0, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.02}",aggression,99.75,NOT AVAILABLE,,NOT AVAILABLE,yes,0.18,99.27,,Good,High,None,no,aggression,yes,N/A,
SS01335,SS01335_52d8f32e.mp3,aggression,aggression,98.12,"{""aggression"": 98.12, ""alarm_siren"": 0.0, ""animal_sound"": 0.4, ""background_noise"": 0.43, ""glass_breaking"": 0.18, ""gunshot"": 0.0, ""machinery_fault"": 0.07, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.78, ""vehicle_horn"": 0.01}",aggression,64.25,NOT AVAILABLE,,NOT AVAILABLE,yes,33.87,97.34,,Good,High,None,no,aggression,yes,N/A,
SS01339,SS01339_3967e5dc.mp3,aggression,aggression,97.76,"{""aggression"": 97.76, ""alarm_siren"": 0.0, ""animal_sound"": 0.02, ""background_noise"": 0.06, ""glass_breaking"": 0.03, ""gunshot"": 0.0, ""machinery_fault"": 0.13, ""panic_scream"": 0.01, ""person_asking_for_help"": 1.96, ""vehicle_horn"": 0.04}",aggression,72.0,NOT AVAILABLE,,NOT AVAILABLE,yes,25.76,95.8,,Good,High,None,no,aggression,yes,N/A,
SS01344,SS01344_a8a2e342.mp3,aggression,glass_breaking,82.89,"{""aggression"": 1.46, ""alarm_siren"": 0.03, ""animal_sound"": 0.28, ""background_noise"": 2.45, ""glass_breaking"": 82.89, ""gunshot"": 0.23, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 12.4, ""vehicle_horn"": 0.22}",glass_breaking,46.75,NOT AVAILABLE,,NOT AVAILABLE,yes,36.14,70.49,,Good,High,Active,no,glass_breaking,no,N/A,
SS01346,SS01346_31e28329.mp3,aggression,background_noise,95.27,"{""aggression"": 0.85, ""alarm_siren"": 0.04, ""animal_sound"": 0.06, ""background_noise"": 95.27, ""glass_breaking"": 0.04, ""gunshot"": 0.01, ""machinery_fault"": 1.99, ""panic_scream"": 0.01, ""person_asking_for_help"": 1.69, ""vehicle_horn"": 0.04}",background_noise,61.0,NOT AVAILABLE,,NOT AVAILABLE,yes,34.27,93.28,,Acceptable,Informational,None,no,background_noise,no,N/A,
SS01356,SS01356_4758d064.mp3,aggression,machinery_fault,34.64,"{""aggression"": 30.85, ""alarm_siren"": 0.99, ""animal_sound"": 3.32, ""background_noise"": 1.28, ""glass_breaking"": 17.1, ""gunshot"": 0.4, ""machinery_fault"": 34.64, ""panic_scream"": 0.49, ""person_asking_for_help"": 5.41, ""vehicle_horn"": 5.52}",glass_breaking,32.5,NOT AVAILABLE,,NOT AVAILABLE,no,2.14,3.79,,Good,High,None,yes,machinery_fault,no,N/A,Python=machinery_fault vs model2=glass_breaking; conf diff 2.14
SS01363,SS01363_19b9a21f.mp3,aggression,background_noise,56.12,"{""aggression"": 37.88, ""alarm_siren"": 0.02, ""animal_sound"": 0.8, ""background_noise"": 56.12, ""glass_breaking"": 3.75, ""gunshot"": 0.08, ""machinery_fault"": 0.06, ""panic_scream"": 0.02, ""person_asking_for_help"": 1.25, ""vehicle_horn"": 0.03}",aggression,33.75,NOT AVAILABLE,,NOT AVAILABLE,no,22.37,18.24,,Good,Informational,None,yes,background_noise,no,N/A,Python=background_noise vs model2=aggression; conf diff 22.37
SS01371,SS01371_f255f2fb.mp3,aggression,aggression,91.45,"{""aggression"": 91.45, ""alarm_siren"": 0.03, ""animal_sound"": 2.43, ""background_noise"": 2.35, ""glass_breaking"": 1.42, ""gunshot"": 0.07, ""machinery_fault"": 0.34, ""panic_scream"": 0.03, ""person_asking_for_help"": 1.5, ""vehicle_horn"": 0.37}",aggression,62.0,NOT AVAILABLE,,NOT AVAILABLE,yes,29.45,89.02,,Good,High,None,no,aggression,yes,N/A,
SS01375,SS01375_3d84a373.mp3,aggression,aggression,88.06,"{""aggression"": 88.06, ""alarm_siren"": 0.02, ""animal_sound"": 0.2, ""background_noise"": 9.42, ""glass_breaking"": 0.11, ""gunshot"": 0.04, ""machinery_fault"": 0.87, ""panic_scream"": 0.02, ""person_asking_for_help"": 1.15, ""vehicle_horn"": 0.11}",aggression,60.75,NOT AVAILABLE,,NOT AVAILABLE,yes,27.31,78.64,,Good,High,None,no,aggression,yes,N/A,
SS01378,SS01378_15860938.mp3,aggression,aggression,78.03,"{""aggression"": 78.03, ""alarm_siren"": 0.06, ""animal_sound"": 0.74, ""background_noise"": 0.08, ""glass_breaking"": 19.8, ""gunshot"": 0.18, ""machinery_fault"": 0.08, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.33, ""vehicle_horn"": 0.69}",aggression,51.0,NOT AVAILABLE,,NOT AVAILABLE,yes,27.03,58.23,,Good,High,None,no,aggression,yes,N/A,
SS01381,SS01381_2855fe15.mp3,aggression,machinery_fault,93.14,"{""aggression"": 1.59, ""alarm_siren"": 2.32, ""animal_sound"": 1.22, ""background_noise"": 0.72, ""glass_breaking"": 0.09, ""gunshot"": 0.07, ""machinery_fault"": 93.14, ""panic_scream"": 0.34, ""person_asking_for_help"": 0.41, ""vehicle_horn"": 0.11}",machinery_fault,60.5,NOT AVAILABLE,,NOT AVAILABLE,yes,32.64,90.82,,Poor,High,None,yes,machinery_fault,no,N/A,
SS01384,SS01384_d73af197.mp3,aggression,glass_breaking,98.27,"{""aggression"": 0.51, ""alarm_siren"": 0.02, ""animal_sound"": 0.04, ""background_noise"": 0.13, ""glass_breaking"": 98.27, ""gunshot"": 0.03, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.89, ""vehicle_horn"": 0.09}",glass_breaking,59.5,NOT AVAILABLE,,NOT AVAILABLE,yes,38.77,97.38,,Good,High,Active,no,glass_breaking,no,N/A,
SS01400,SS01400_8bd10ef6.mp3,aggression,glass_breaking,48.55,"{""aggression"": 43.91, ""alarm_siren"": 0.12, ""animal_sound"": 1.76, ""background_noise"": 1.49, ""glass_breaking"": 48.55, ""gunshot"": 0.45, ""machinery_fault"": 0.07, ""panic_scream"": 0.06, ""person_asking_for_help"": 2.73, ""vehicle_horn"": 0.85}",glass_breaking,58.25,NOT AVAILABLE,,NOT AVAILABLE,yes,9.7,4.64,,Good,High,None,yes,glass_breaking,no,N/A,
SS01403,SS01403_a95fd550.mp3,aggression,machinery_fault,98.54,"{""aggression"": 0.64, ""alarm_siren"": 0.01, ""animal_sound"": 0.51, ""background_noise"": 0.1, ""glass_breaking"": 0.01, ""gunshot"": 0.03, ""machinery_fault"": 98.54, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.07, ""vehicle_horn"": 0.09}",machinery_fault,48.75,NOT AVAILABLE,,NOT AVAILABLE,yes,49.79,97.9,,Poor,High,None,yes,machinery_fault,no,N/A,
SS01405,SS01405_beded6e6.mp3,glass_breaking,glass_breaking,98.35,"{""aggression"": 0.07, ""alarm_siren"": 0.21, ""animal_sound"": 0.09, ""background_noise"": 0.05, ""glass_breaking"": 98.35, ""gunshot"": 0.02, ""machinery_fault"": 0.02, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.43, ""vehicle_horn"": 0.73}",glass_breaking,88.25,NOT AVAILABLE,,NOT AVAILABLE,yes,10.1,97.62,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01410,SS01410_522b24ff.mp3,glass_breaking,glass_breaking,99.32,"{""aggression"": 0.03, ""alarm_siren"": 0.39, ""animal_sound"": 0.05, ""background_noise"": 0.02, ""glass_breaking"": 99.32, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.08}",glass_breaking,99.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.07,98.93,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01415,SS01415_879d7b44.mp3,glass_breaking,glass_breaking,99.39,"{""aggression"": 0.02, ""alarm_siren"": 0.11, ""animal_sound"": 0.1, ""background_noise"": 0.03, ""glass_breaking"": 99.39, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.1, ""vehicle_horn"": 0.21}",glass_breaking,88.75,NOT AVAILABLE,,NOT AVAILABLE,yes,10.64,99.18,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01428,SS01428_2eb1dbbf.mp3,glass_breaking,glass_breaking,99.79,"{""aggression"": 0.03, ""alarm_siren"": 0.02, ""animal_sound"": 0.01, ""background_noise"": 0.0, ""glass_breaking"": 99.79, ""gunshot"": 0.01, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.11}",glass_breaking,99.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.54,99.68,,Good,High,Active,no,glass_breaking,yes,N/A,
